Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRC01,OUT049,762.9662770143227
NCK30,OUT046,4006.7413593793167
FDU39,OUT013,954.5550032008348
FDB49,OUT013,1583.768200807364
FDS12,OUT045,2018.2211359161563
FDR57,OUT018,2354.26259821761
FDX22,OUT027,5663.8146852710415
FDC60,OUT013,1371.234548116508
NCE42,OUT049,3941.715162485749
NCK42,OUT049,3743.862100197275
DRE01,OUT017,3761.230840584016
FDE57,OUT018,1832.5921423567447
DRK59,OUT019,589.6643011668125
FDB10,OUT027,5911.140336308141
FDQ25,OUT046,2838.3434099090523
FDY26,OUT017,3723.137903683025
FDG28,OUT049,4053.397198706026
FDM14,OUT049,1684.4542038984362
NCH29,OUT049,1574.957115488356
FDD48,OUT049,1993.4320807458853
FDC17,OUT045,3631.38024157574
DRH49,OUT027,2566.110825074063
FDN44,OUT018,2446.769005030976
FDC29,OUT045,1943.4174643502
DRK01,OUT019,227.4195754197304
FDD48,OUT017,1990.7977414714476
FDB59,OUT013,2976.0720926437807
FDY45,OUT010,588.3861585201404
FDX60,OUT035,1318.8729575362154
FDT09,OUT010,276.4282419397423
DRB24,OUT018,2311.0779267238377
FDL13,OUT035,4061.255812167682
FDN16,OUT035,1702.883404759132
FDK57,OUT013,2017.6073419468532
FDO22,OUT027,2391.088226273403
FDC57,OUT010,491.3026452052298
FDZ13,OUT027,1209.3618454703628
FDW27,OUT013,2473.713277467399
FDX10,OUT049,670.8905250848003
FDY08,OUT018,1822.8078369550851
FDA49,OUT017,1381.8237045461033
FDC32,OUT018,1425.8201660801396
FDO04,OUT035,902.6614109126826
NCZ54,OUT013,2589.339957198877
FDY40,OUT045,718.3109228288284
FDW36,OUT045,1654.981917969255
FDE11,OUT017,3142.20399662148
DRE37,OUT045,3131.184413645188
NCK19,OUT017,3234.5552187239323
FDT19,OUT035,2913.802556167708
FDE56,OUT045,983.2034073781176
FDZ57,OUT010,275.66688510211526
FDB35,OUT035,1430.7537873955114
FDF09,OUT010,134.64103912316762
FDO34,OUT046,2666.0071999685765
FDA55,OUT046,3947.92199879875
NCM18,OUT035,971.5667126521904
FDJ20,OUT019,269.9607086531967
DRQ35,OUT019,276.1486852714337
FDG02,OUT013,3004.278472079544
NCU29,OUT018,2428.722216800299
FDL27,OUT027,1540.9040595194597
NCA54,OUT035,3006.2899387463244
FDJ32,OUT035,995.1209007391892
FDB21,OUT019,589.6414359236472
FDR46,OUT035,2725.632778082061
FDZ32,OUT046,1714.619913735989
DRF36,OUT017,3171.11104793508
NCU54,OUT017,3560.487941356153
NCI31,OUT017,606.2252541900632
DRA59,OUT035,3206.522066467428
NCC55,OUT045,644.0033257448697
FDE44,OUT018,649.3556230579621
NCN26,OUT018,1742.829786791949
FDC11,OUT049,1363.4203447943871
FDV24,OUT035,2538.0603357525392
FDR40,OUT019,183.9202729690394
NCQ17,OUT049,2529.3148262647205
FDC46,OUT045,3071.691689389898
NCM18,OUT046,1053.7426950444226
FDK16,OUT046,1557.7600518698332
FDI28,OUT017,1355.2064237827549
FDS11,OUT018,3448.237708831448
DRD13,OUT046,1072.5952937840534
FDL36,OUT035,1375.3929075205094
FDI27,OUT013,721.0909081980368
FDJ53,OUT019,275.78637876397846
FDS44,OUT045,3744.0414724510856
FDE28,OUT046,3669.095695672773
FDQ33,OUT018,2370.583765699586
FDB37,OUT017,4103.784608578146
FDQ31,OUT045,1373.9833688153492
NCQ05,OUT046,2499.8938160237967
FDE10,OUT013,2044.1427899644189
FDF38,OUT017,645.9460316036603
FDE50,OUT019,479.2490435519868
DRG37,OUT010,381.6754542853796
NCH06,OUT049,3834.4498065035514
FDY14,OUT045,4343.694101760467
FDO27,OUT017,1568.2070913353427
FDQ19,OUT049,4126.884463443692
FDZ26,OUT019,590.8166774253406
FDN51,OUT013,4362.673390540092
FDK20,OUT035,2179.00164065321
FDD40,OUT018,2770.522142524803
DRI25,OUT018,903.3211997376428
FDH56,OUT017,1912.158948180769
FDI36,OUT027,5584.086664728286
DRH11,OUT018,900.411770216954
NCV18,OUT017,1332.1964528710298
DRI01,OUT049,2863.8471721232227
DRE48,OUT049,3156.1223119966817
FDS51,OUT035,961.5952154371124
FDM38,OUT017,769.3067679368149
FDB60,OUT027,5553.111323023669
FDY58,OUT035,4023.0977202426848
FDY22,OUT045,2097.417861188738
FDF11,OUT027,5911.140336308141
FDZ51,OUT035,1570.1188602787463
FDQ45,OUT017,2994.468565221745
FDF17,OUT035,3236.008977253173
NCF31,OUT027,3993.363837005772
FDA37,OUT013,2017.3251218793728
FDO51,OUT046,715.5133284799018
FDF34,OUT013,2963.8523729632097
FDD57,OUT018,1434.2085197914985
FDO37,OUT046,3980.226833713482
FDR49,OUT049,769.3121013014888
FDS39,OUT049,2148.4939360153644
FDI48,OUT027,1299.6379681614258
DRM35,OUT049,3003.051479006532
FDV57,OUT035,3150.136242096271
FDZ55,OUT013,2553.885372667956
FDI28,OUT035,1350.0352098416956
FDS21,OUT045,1060.1728379044605
FDT34,OUT013,1661.8036865523477
DRI25,OUT035,901.6166142981594
FDT47,OUT010,228.03747871056595
DRH39,OUT045,1228.3488246482689
NCD54,OUT045,2587.157540951116
FDU16,OUT027,2597.544239319557
NCW29,OUT045,2146.48936586546
FDV25,OUT027,5756.984439576741
FDM56,OUT035,1682.4773246633115
FDZ04,OUT027,1552.034895611988
FDG59,OUT019,134.5621468053445
FDI56,OUT045,1353.2215995285185
FDS33,OUT035,1353.964939752731
FDC23,OUT049,2844.654537576065
FDT11,OUT049,3201.1582420559685
FDG17,OUT045,4080.766834160216
FDZ44,OUT045,1929.63055625976
FDJ52,OUT013,2566.325809667687
DRI23,OUT046,2515.5974495075925
DRE15,OUT010,174.25690306843583
NCF07,OUT013,1661.592608194729
NCR29,OUT049,902.8234870367596
FDE44,OUT019,134.6836664162926
FDT23,OUT035,1333.7177488548125
NCG06,OUT017,4259.253534816766
NCU41,OUT010,484.0793287332602
FDH46,OUT017,1748.1944350221495
FDV31,OUT013,2875.458454817633
NCT41,OUT027,3998.3540730119503
FDE22,OUT027,4084.413091312579
FDC26,OUT045,1674.191149664871
DRF51,OUT017,608.6414365841026
NCY53,OUT019,266.1800484294629
FDY21,OUT017,3226.899857764793
FDL27,OUT013,1124.8597673339011
FDZ34,OUT049,3259.354907970627
NCF43,OUT010,375.5605613020768
FDC21,OUT035,1719.6034115413777
FDL26,OUT013,2522.008484677331
FDT25,OUT010,275.51419244300087
NCR30,OUT046,1238.8049147752297
DRL23,OUT019,251.0845656684753
NCR05,OUT049,3176.628187110924
NCE19,OUT018,892.5809257406926
FDY07,OUT035,691.8744170556026
FDB10,OUT017,3990.019164726138
FDP57,OUT013,1659.990656400363
FDU48,OUT019,276.36285343472474
FDH48,OUT035,1376.7800663258872
FDO33,OUT035,1915.7820705241884
NCU29,OUT045,2464.095317948196
FDW35,OUT046,687.7648409356445
FDH05,OUT010,590.3461525099315
FDP26,OUT049,1677.4267865928189
DRG27,OUT035,697.1421471778392
FDQ33,OUT046,2545.267174444956
FDH20,OUT010,222.2545174779928
FDV14,OUT046,1402.575734968232
DRD01,OUT046,910.127750948244
NCI17,OUT049,1541.3465695761345
FDF39,OUT010,589.9900746531445
FDX37,OUT046,1615.906851204306
NCX17,OUT035,3718.033338107529
FDN03,OUT013,4139.168775284278
NCS41,OUT010,457.0336497980622
FDH34,OUT045,3098.5342479020064
NCX53,OUT018,1904.6399979612056
FDY31,OUT046,2437.548498990572
FDD20,OUT017,2180.833883209701
FDE51,OUT045,740.521010102492
FDV27,OUT046,1380.5386152148758
FDF16,OUT035,2534.31742309851
FDZ02,OUT049,1541.6661110778427
NCK05,OUT045,1043.6422063197297
FDM12,OUT027,5421.570411540385
NCA05,OUT018,2282.965045594252
FDX33,OUT045,2568.8817836816197
FDM25,OUT049,2882.9617649114725
FDE41,OUT018,1319.9285949185105
FDW14,OUT045,1389.8487842391378
NCD30,OUT046,1565.8351023487528
FDB23,OUT010,587.5022141329866
FDF45,OUT046,986.5900895863888
FDW20,OUT017,2126.6534457198
FDF47,OUT045,3623.292292892404
NCR05,OUT019,551.1972880385359
DRB01,OUT046,3257.6712017629343
FDE36,OUT013,2545.557232891913
FDU56,OUT049,3165.989020852088
FDB23,OUT049,3961.3563803711295
FDN48,OUT049,1370.1221793084642
FDS43,OUT013,3126.231926693396
NCN05,OUT013,3003.62099779302
NCL53,OUT049,2870.698112229172
FDL56,OUT046,1348.951931896842
FDH17,OUT018,1439.902324189772
FDP37,OUT046,2095.9916991015166
FDG09,OUT019,479.0618164493524
FDA55,OUT045,3964.7137271092543
FDX31,OUT049,4022.9234755536568
FDJ41,OUT045,4341.291888584735
DRC24,OUT045,2542.495425084667
FDQ21,OUT035,2134.9431525879927
NCT54,OUT045,1452.2127994175803
FDH08,OUT049,3988.670153535492
FDY38,OUT018,3445.2016256699985
DRM11,OUT010,590.2605965567691
FDG32,OUT049,3604.6907195405606
NCH18,OUT046,3988.582747675527
FDI20,OUT035,3758.9427253177705
FDA33,OUT018,2307.802913789828
FDN45,OUT013,3575.381372009188
FDT45,OUT010,143.84143808894058
FDR32,OUT035,3850.46103525303
FDA48,OUT017,3693.776820115713
FDN23,OUT017,2591.97711890962
NCR18,OUT035,672.6996959916803
FDD45,OUT046,1462.9841797812007
FDI22,OUT018,3170.189505898745
FDT09,OUT013,2186.94976211129
DRC24,OUT027,4001.706718610028
FDT39,OUT046,2479.595682547604
FDX28,OUT045,1543.1400410350352
FDA50,OUT018,1442.799570298864
FDT33,OUT027,4159.014846981225
FDQ60,OUT049,2032.1770908777264
NCM19,OUT018,1637.1297841362873
FDF40,OUT046,4107.199607188673
NCI30,OUT035,4051.693464727416
FDK34,OUT049,4006.455935786413
FDA38,OUT027,5911.140336308141
FDT02,OUT045,630.8558817822018
FDC11,OUT017,1366.1044207722257
FDD08,OUT046,693.7590276196931
NCS29,OUT046,4283.147112695673
DRI03,OUT010,432.96741078613377
FDK48,OUT035,1210.110087285815
FDM52,OUT049,2490.2597689243566
FDP49,OUT035,907.5262642347536
DRA24,OUT046,2525.222378806028
NCJ43,OUT049,2864.09641452209
FDE11,OUT045,3024.6128211746573
FDP01,OUT049,2453.0851790316246
FDQ59,OUT018,1310.5543229106622
FDA43,OUT019,487.1511211140089
FDL14,OUT017,2473.063736283586
FDV50,OUT010,275.3971107104293
FDT01,OUT027,5663.8146852710415
NCC42,OUT035,2127.883555638602
FDO28,OUT046,1950.032864009477
FDD32,OUT019,178.22841205674487
FDV45,OUT035,3206.794650441683
NCW17,OUT019,275.6014965970977
NCJ17,OUT027,2607.863607057426
NCF18,OUT049,3189.2668471569973
FDP01,OUT045,2483.979211034415
FDH24,OUT045,2513.8657246725143
FDI38,OUT027,5663.8146852710415
FDX03,OUT035,675.5526054447386
FDY28,OUT046,3548.7737514044825
FDN34,OUT018,2672.6714065104834
FDJ02,OUT045,2529.0524565501555
FDW40,OUT019,277.51482277897645
FDX03,OUT017,654.2644468566324
FDE17,OUT027,3993.363837005772
FDT58,OUT046,2588.133262278521
FDI38,OUT013,3537.3379987433045
FDW22,OUT035,4024.3623491955896
FDS15,OUT027,2860.2167780155364
NCX06,OUT013,2953.005079837654
DRK47,OUT035,3994.5804839980583
FDC23,OUT027,5181.826350433092
FDM56,OUT010,259.5743868834976
FDP21,OUT046,3207.57284448977
FDP58,OUT046,3594.883511412614
FDA27,OUT019,588.9722254859759
FDK41,OUT019,198.5547502766028
NCH42,OUT046,3917.706148904735
FDG29,OUT045,663.746601498869
FDW15,OUT018,2328.839592407959
FDD28,OUT018,896.1074363113469
FDQ37,OUT049,3141.308498113257
FDC23,OUT035,2937.131536768466
FDV13,OUT035,1403.29681490831
FDK33,OUT046,3644.97612829359
FDO33,OUT013,1894.896151977024
FDN21,OUT017,2590.710599934974
NCW06,OUT027,5553.111323023669
FDI38,OUT035,3720.025984114604
FDC21,OUT027,2854.6724087742987
NCS05,OUT046,2180.7192712458623
NCN53,OUT049,673.0651216701566
FDV40,OUT010,155.72900686037678
FDG60,OUT017,3968.67964498034
NCY30,OUT027,5356.513892474245
FDM40,OUT045,2047.8702491921315
NCO30,OUT046,2993.252365137849
FDK10,OUT046,3059.3067752853917
FDM36,OUT045,2908.972002041192
FDN10,OUT013,1961.3292595367916
FDM46,OUT018,1331.675371100784
FDX50,OUT049,1743.1471979758192
FDP33,OUT045,3863.949922178904
FDO12,OUT045,2964.5800294138235
FDC28,OUT013,1733.923352610817
FDO31,OUT045,1364.0929064056113
FDX45,OUT035,2648.48740023456
FDV21,OUT049,2084.1213558128056
FDH04,OUT049,1381.5260049123697
NCG54,OUT013,2703.7229385020523
FDO13,OUT046,2551.708897287881
FDA09,OUT027,5286.237077706318
FDC38,OUT017,2093.743416980891
NCO42,OUT046,2569.6155351388147
FDL45,OUT049,2140.1601650330163
NCK31,OUT013,832.8524445672672
FDM39,OUT017,3004.9762371234374
FDC22,OUT010,495.0007045391903
FDF46,OUT046,1895.9289373566603
FDQ37,OUT045,3013.589957212947
FDH41,OUT010,556.3473920745786
FDQ04,OUT046,703.0787474342565
NCQ02,OUT027,5392.348721669141
FDJ57,OUT027,5389.479363862757
NCE07,OUT049,2151.1295613048205
FDE56,OUT013,1035.515365802224
FDI20,OUT049,3637.595841678154
FDK36,OUT018,662.9845392169725
FDP08,OUT027,5552.101814176794
FDF44,OUT017,2060.9758673330066
NCU53,OUT017,2597.5852600404028
FDF47,OUT035,3716.526705808723
FDS55,OUT010,380.92497293585376
FDZ52,OUT010,260.42500689762534
FDL04,OUT018,1556.706244990862
NCM26,OUT035,2544.6639689599574
FDX43,OUT049,2595.060142646484
FDP52,OUT049,3908.338769648106
DRK49,OUT045,663.873556048573
FDE38,OUT013,2546.368537706559
DRF13,OUT035,2700.326053958573
FDK41,OUT010,198.07295010728436
FDJ04,OUT027,2863.1197351059286
FDZ44,OUT018,1749.416173048246
FDS11,OUT013,3882.9281006410247
FDA55,OUT049,3956.783581303285
NCW53,OUT046,3158.8126351772835
FDB49,OUT027,2841.966143372899
FDD23,OUT017,3203.2794365277405
NCV42,OUT045,1750.7609826357111
NCZ29,OUT018,1834.3218065998044
FDQ26,OUT013,956.8844861809372
FDV08,OUT017,679.8744163875801
FDC53,OUT049,1569.8918364822391
FDV58,OUT010,488.995096657598
NCP02,OUT019,148.49038238996027
DRI37,OUT045,912.5080861053395
FDQ12,OUT049,3924.9011612667455
FDE33,OUT046,1358.1541145765063
FDX27,OUT045,1551.2858710518217
FDM22,OUT017,793.6865226756065
NCH30,OUT019,268.59824524513675
FDC04,OUT017,4063.56125045763
FDO38,OUT046,1341.6719927761667
FDV52,OUT027,2862.9067580265137
FDB32,OUT013,1534.2355148157296
FDV43,OUT018,623.7837033980948
FDI24,OUT018,2743.646505638875
FDR40,OUT017,1387.4782968935056
FDW02,OUT049,2090.71648902296
FDE44,OUT049,735.4118844032
FDL38,OUT046,1404.2435095090752
NCT54,OUT010,228.03747871056595
DRJ39,OUT010,575.8823599202645
FDW55,OUT049,4146.661505724068
DRF13,OUT019,373.6481945828788
NCW17,OUT049,2209.691979006341
FDP13,OUT035,699.844399485818
FDS08,OUT018,2671.6873517039608
NCP17,OUT035,1007.3127712885132
NCO53,OUT035,3087.354696325561
FDH19,OUT045,2783.236304592292
FDJ04,OUT017,1997.625989680629
FDG10,OUT049,915.335915773484
FDA40,OUT010,200.0629850001056
FDI53,OUT045,2616.089498016648
FDU09,OUT010,148.165315148319
FDK60,OUT045,1567.010329295397
FDR43,OUT017,606.3374912109433
FDW22,OUT017,3946.741412337853
DRP47,OUT010,588.6365073727436
DRG48,OUT010,382.72988263769565
FDA14,OUT035,2699.090703845709
FDU49,OUT013,1432.5396097834998
FDK28,OUT045,4248.111180640965
FDT19,OUT046,2824.815932759899
NCQ42,OUT045,2053.2897504843118
FDD03,OUT045,3771.926841583647
NCM53,OUT013,1673.8759614883224
NCX53,OUT045,2168.6899730625864
FDV14,OUT027,2607.78422941749
NCZ54,OUT017,2654.3069080450387
FDB39,OUT013,942.8054547229792
DRC24,OUT046,2495.399714356591
FDY36,OUT013,1269.5529785192127
FDN01,OUT035,2970.271532901138
DRH25,OUT046,891.5679538714764
FDV08,OUT046,715.9163806484798
NCP53,OUT049,3980.214206619624
FDU52,OUT010,383.4510125373845
NCI42,OUT045,3424.164898057775
FDZ14,OUT035,2045.860216081894
FDF11,OUT046,4089.0599774402863
FDQ13,OUT018,1336.7264469110398
FDO32,OUT010,138.47176838108206
DRJ37,OUT018,2309.125319526063
FDY43,OUT046,2686.389585226237
NCT41,OUT017,2525.9314823019145
NCV17,OUT045,2165.4787075528207
FDM04,OUT027,1315.2055546530105
DRB48,OUT018,556.6974380979716
FDM24,OUT013,2445.288778584027
FDT37,OUT049,4070.507025919701
NCO05,OUT010,228.03747871056595
FDL13,OUT046,3948.361615614998
FDL15,OUT017,2502.313830568715
FDB11,OUT018,3461.166250017226
FDL14,OUT019,386.8934597368613
FDY10,OUT019,269.55987188178113
FDJ40,OUT049,1818.2079624683647
NCW18,OUT046,3911.218532279373
NCY06,OUT013,2088.7842374282573
DRE13,OUT018,1320.133648048464
FDA26,OUT045,3724.594616549734
NCE19,OUT010,136.84968480103188
FDE33,OUT035,1360.5249239316909
DRL59,OUT027,1313.5910051440349
FDY07,OUT046,727.738083328676
FDF57,OUT018,2708.662766842436
FDM58,OUT035,1744.62856414602
FDP26,OUT027,2852.510182804126
FDY32,OUT046,2555.3803559444746
FDD51,OUT010,134.6836664162926
FDU22,OUT018,1774.7941311448017
FDZ49,OUT018,3424.5729909133206
NCI42,OUT017,3600.50813273711
FDT04,OUT027,1197.1612427799537
NCU41,OUT045,3031.9441994803847
FDS56,OUT045,4336.336490541542
NCN42,OUT017,2491.800497771223
FDK34,OUT046,3999.2907562063983
FDB03,OUT017,3793.924491235544
DRJ25,OUT035,734.8406415450802
FDT25,OUT027,2865.022869966984
FDN20,OUT013,2600.56175460045
FDP09,OUT013,3546.2757878370685
FDM20,OUT019,588.9497973698504
NCG55,OUT046,1986.627525222896
NCP14,OUT045,1650.6007187701043
NCH06,OUT046,3797.837150144831
FDV52,OUT013,1886.623249546393
NCL07,OUT035,661.2943020394968
DRJ11,OUT027,5541.648594885293
DRO59,OUT013,1278.5442947815768
FDW15,OUT010,380.8852962150607
NCQ30,OUT035,2097.476890404076
NCN54,OUT019,157.05202120375174
FDY01,OUT027,2862.9067580265137
FDX39,OUT035,3773.925160625842
FDH53,OUT027,2566.110825074063
FDA57,OUT035,653.5498983946604
NCC07,OUT010,250.7131193835304
FDU28,OUT013,3092.710860006121
FDK36,OUT010,136.9474930021486
FDR36,OUT018,601.0351230925272
NCQ17,OUT035,2599.337164455444
FDS28,OUT019,145.20024491672788
FDE08,OUT045,2487.994196169489
FDU22,OUT046,2044.13049947834
FDG41,OUT045,1698.7534474026252
FDO31,OUT010,179.86987166290726
FDM21,OUT019,589.2355014643363
FDU40,OUT017,3100.0883849289166
FDV36,OUT018,1881.9913695380535
FDT10,OUT027,1357.0234866406886
FDX38,OUT045,731.6991887825017
NCU30,OUT027,4134.738268995255
NCV06,OUT049,3060.727079209453
FDT16,OUT035,4350.482700584876
NCP41,OUT027,2854.6724087742987
FDZ56,OUT017,2704.6367721211845
FDC22,OUT035,3229.9993534507785
FDU10,OUT035,665.7224671976433
FDS46,OUT045,1945.3253934190068
FDO08,OUT049,2580.474576737211
NCV42,OUT018,1582.2571362046083
FDP33,OUT035,3930.25221811773
FDJ12,OUT046,3560.93298825292
FDH04,OUT045,1399.6302761141064
NCU54,OUT013,3439.665323047164
FDO36,OUT010,444.9869446477088
FDT37,OUT027,5911.140336308141
FDD14,OUT010,473.2868491314495
FDA16,OUT013,3843.332449728064
NCS42,OUT019,224.71451282996145
FDP10,OUT019,251.0845656684753
FDQ28,OUT049,2517.555161144715
FDK57,OUT010,275.30457859466
FDK02,OUT013,1946.3735409036135
FDW47,OUT018,1837.9178379494167
NCC42,OUT018,1849.2680953987924
FDQ37,OUT018,2924.7816582404967
FDL40,OUT046,1528.900672456546
DRE13,OUT010,209.3663958870866
FDQ34,OUT027,2852.510182804126
NCB54,OUT046,2071.642800740856
FDS48,OUT049,2526.348347108013
FDO15,OUT045,1205.6635500077268
NCT30,OUT013,716.3811200762045
FDU49,OUT027,2602.8448519053054
FDE21,OUT046,2021.9425930256184
FDS49,OUT019,183.9202729690394
FDT38,OUT027,2602.554388454168
FDZ01,OUT045,1664.8155422714071
FDC41,OUT035,1258.1635608709882
DRG13,OUT010,407.4489965817452
NCZ42,OUT018,3484.665384261816
NCM07,OUT045,1382.9625365444392
NCV17,OUT018,1901.6354557658176
DRK39,OUT035,1374.5667477091135
FDS37,OUT018,1712.521883510169
FDV12,OUT019,222.60107665333337
NCG19,OUT018,3416.847396556905
FDS51,OUT013,1066.575411125968
NCO14,OUT046,693.1954658846388
FDC38,OUT046,2112.4497310970964
FDN15,OUT046,2221.888934663403
NCH42,OUT013,3878.369823919144
FDQ22,OUT046,623.2252564054683
FDC05,OUT013,3143.7967496540605
FDZ31,OUT013,3172.68268605764
DRJ23,OUT049,3174.83641314012
FDC52,OUT035,2607.4291484719
DRD12,OUT010,213.00083213514029
FDV55,OUT017,2612.287904091018
FDD32,OUT046,1375.209938306043
FDR01,OUT049,3309.658399697038
FDY08,OUT019,277.16152562513406
FDQ45,OUT045,2943.9768848969707
DRN11,OUT027,3971.651926975908
NCS05,OUT018,1877.7544587496795
FDY32,OUT035,2663.652676255264
NCD31,OUT045,2697.1173354416264
NCE06,OUT049,2571.8511763447764
NCP14,OUT046,1681.6069197414267
NCF18,OUT019,483.0754960583364
FDF14,OUT018,2303.7979627540885
FDB22,OUT017,2492.607116891242
NCH54,OUT049,2577.999531718653
FDU27,OUT035,725.5585189190637
FDS58,OUT027,4080.087980950556
NCU29,OUT035,2666.9272374772136
FDJ57,OUT013,3105.6517781590296
FDL56,OUT049,1334.900616349237
FDH60,OUT035,3202.9083654436427
FDN24,OUT018,896.9543334297979
FDD02,OUT017,2064.412766101095
FDP15,OUT017,4088.1901065952457
FDB28,OUT027,5632.557013944768
DRC49,OUT045,2588.529413275415
NCG30,OUT018,1792.382335373513
FDJ14,OUT049,1335.7549443469616
FDL52,OUT045,665.1818558095023
NCG19,OUT027,5910.130827461266
NCN41,OUT035,2084.259361980883
FDW22,OUT013,3880.528499839432
FDI02,OUT013,1773.620254460908
FDV51,OUT045,2627.801061241363
FDV48,OUT046,1357.9133415431984
NCL17,OUT019,277.91046967460534
FDP46,OUT045,1376.698279636085
FDU10,OUT045,639.4804004963133
FDT37,OUT010,589.1317539954517
FDI27,OUT035,746.6292291086073
FDN51,OUT046,4358.207379323425
FDW07,OUT035,1349.768171830396
FDN45,OUT049,3608.3010685279287
DRN37,OUT027,4150.95724440472
DRF48,OUT049,3229.3320432913965
FDP38,OUT019,136.53949789138144
NCX18,OUT027,5573.739568950866
FDK45,OUT018,1742.127271288938
FDZ37,OUT049,1386.8182060066777
FDS50,OUT018,3468.973563299997
NCR54,OUT018,2964.137961666248
NCS17,OUT035,1543.4830888467377
FDV31,OUT046,2866.9592016003003
DRE27,OUT017,1582.2571882911886
FDN60,OUT013,2603.4707813678483
FDK26,OUT013,3160.116941962344
FDX37,OUT018,1508.019775368695
FDW31,OUT046,3186.244249782364
FDX26,OUT018,2947.8057440053094
DRL49,OUT019,277.9024193560127
FDU49,OUT017,1399.975796845429
FDY58,OUT046,3912.241838056456
FDN03,OUT045,4168.9308345179725
NCV06,OUT010,488.0379719764301
FDH53,OUT045,1411.429261381194
FDG31,OUT018,1066.613705279684
NCC06,OUT045,2148.7642695729805
FDS13,OUT049,4022.688513531564
FDP16,OUT035,4174.025825619197
FDA35,OUT013,2046.2891850970368
DRP47,OUT018,3525.7911689559983
FDY28,OUT010,562.909679331163
FDY20,OUT035,1360.2541065514415
NCH30,OUT017,1763.2890424186853
NCR29,OUT019,148.42823812593468
NCP05,OUT013,2474.597604260232
NCF30,OUT019,275.8167666157221
FDA08,OUT035,2716.064163636075
FDN51,OUT027,5910.130827461266
FDH12,OUT046,1687.1440297386146
FDY39,OUT017,3116.2564660837297
NCO53,OUT045,3030.7822811876927
FDB40,OUT046,2654.559253602916
FDH02,OUT049,1378.9300155518483
FDY11,OUT027,1540.6387224411735
FDQ09,OUT019,273.8571589031424
FDP16,OUT013,4054.8004837823887
NCF55,OUT018,561.9137889832971
FDY09,OUT027,4661.005827185292
FDY39,OUT045,3013.4549063737622
NCU53,OUT049,2558.238250097978
NCT41,OUT049,2496.7175788414947
FDJ45,OUT046,624.9587920864026
FDR28,OUT013,2644.9558585459376
FDN08,OUT013,1927.3781885547485
FDJ07,OUT049,1961.9823214142928
FDZ09,OUT027,4145.100012905261
FDQ14,OUT017,2448.968682648187
FDY12,OUT027,1211.4295609457313
FDK57,OUT046,2039.3136136035855
FDD20,OUT049,2181.8647530369985
FDS36,OUT018,1652.4873025280017
FDI40,OUT049,1708.8581083861327
FDJ40,OUT045,1796.3910540375684
FDE08,OUT013,2478.2058362638804
DRK01,OUT013,1543.394755880811
FDC58,OUT049,696.0765664414296
FDE50,OUT046,3092.116997033565
FDX48,OUT035,2610.956902223613
DRM35,OUT018,2717.2100917130315
FDG41,OUT013,1702.9004175368927
FDB52,OUT046,4134.266782621049
FDV19,OUT045,2618.5822717591177
DRG48,OUT017,2602.014464474076
FDI26,OUT013,2981.8529635916
FDU11,OUT019,275.9959926123193
FDF59,OUT019,276.2670582555948
FDR07,OUT049,1558.9908510848225
NCE06,OUT017,2577.1937601269337
FDE10,OUT046,2070.5679437620283
NCO55,OUT046,1700.740752412896
FDZ13,OUT013,767.084979957163
FDT50,OUT017,1582.5581036231447
FDH12,OUT010,256.52096772570786
FDD21,OUT045,1966.6271961837276
NCM05,OUT013,4276.928589512572
FDK04,OUT013,951.4410793464674
FDN33,OUT017,1580.6119873203847
NCM18,OUT010,143.9877246529882
DRC25,OUT049,1362.315989888321
FDT47,OUT017,1581.4366213766057
FDD45,OUT027,2827.69372711409
NCD07,OUT018,1683.0475234959663
NCY54,OUT010,427.6244480285585
FDL12,OUT049,977.2958984303276
FDL02,OUT017,1725.951437673783
FDC60,OUT035,1354.5383188857406
FDR37,OUT017,3070.2933158543647
FDY16,OUT017,3181.04068343918
FDU26,OUT045,2045.87663379078
FDN24,OUT013,912.9069822351104
FDH44,OUT013,2430.8112833925247
FDE23,OUT010,134.5621468053445
FDW60,OUT017,2890.9115242190564
FDQ55,OUT049,2032.0617281670088
FDV32,OUT027,1458.5847174148237
FDV03,OUT010,380.0800631549515
FDY14,OUT010,590.1242706941172
NCL55,OUT027,5911.140336308141
DRF25,OUT017,655.1388808710319
FDX03,OUT046,676.2623157649604
FDF40,OUT045,4137.708126468276
FDX24,OUT010,222.14785207575596
FDA25,OUT049,1703.9145877591652
FDH21,OUT018,2382.409185477202
FDB47,OUT010,554.7346829561268
FDT34,OUT019,257.00276789502635
FDS39,OUT010,277.24921791358054
NCU05,OUT046,1344.52039341043
FDE02,OUT049,1420.5453166013715
FDL25,OUT035,1353.3858635551742
FDC50,OUT049,1453.9258345096584
FDZ32,OUT049,1722.7509300707077
FDV14,OUT045,1398.8193323344008
FDR07,OUT045,1554.567493195011
FDB26,OUT049,880.7524114591996
NCR50,OUT045,2508.056047846785
FDP01,OUT018,2313.355264331501
FDH57,OUT045,2091.311877827128
FDM60,OUT027,1198.1885303907009
FDA45,OUT017,2810.008652979416
FDU55,OUT017,4314.467315529933
FDH40,OUT035,1359.4115247213358
FDG40,OUT019,134.5621468053445
FDT12,OUT049,3935.1206399167295
DRL59,OUT045,887.9274446759609
FDT47,OUT018,1474.866600572625
FDI60,OUT017,1057.7937807955475
DRF51,OUT027,1194.4840158562788
